ParentID,ParentSMILES,FragmentSMILES,MetaText
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[4*]CC[4*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[3*]O[3*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[4*]CC[4*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[3*]O[3*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[4*]CC[4*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[3*]O[3*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[4*]CC[4*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[3*]O[3*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[4*]CC[4*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[3*]O[3*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[4*]CC[4*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[3*]O[3*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[4*]CC[4*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[3*]O[3*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[4*]CC[4*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[3*]O[3*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[4*]CC[8*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[9*]n1cc([14*])nn1,<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[4*]C[8*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[5*]N[5*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[1*]C([6*])=O,<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[15*]C1CCC([15*])CC1,<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[8*]C[8*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[10*]N1C(=O)CC([15*])C1=O,<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[11*]S[11*],<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Sacituzumab Govitecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(CC)OC(=O)OCc1ccc(NC(=O)C(CCCCN)NC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCn2cc(CNC(=O)C3CCC(CN4C(=O)CC(SCC(N)C(=O)O)C4=O)CC3)nn2)cc1,[4*]CC(N)C(=O)O,<INDICATION=Metastatic Triple-negative Breast Cancer> <TARGET=ESR2; BRCA1; UGT1A1; ESR1; TOP1; UTS2R; TACSTD2; ERBB2; BRCA2>
Selinexor,O=C(C=Cn1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,[14*]c1ncn(C=CC(=O)NNc2cnccn2)n1,<INDICATION=Refractory Multiple Myeloma> <TARGET=FLT3; TET2; TP53; XPO1; H2AX>
Selinexor,O=C(C=Cn1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,[16*]c1cc([16*])cc([16*])c1,<INDICATION=Refractory Multiple Myeloma> <TARGET=FLT3; TET2; TP53; XPO1; H2AX>
Selinexor,O=C(C=Cn1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,[8*]C(F)(F)F,<INDICATION=Refractory Multiple Myeloma> <TARGET=FLT3; TET2; TP53; XPO1; H2AX>
Selinexor,O=C(C=Cn1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,[8*]C(F)(F)F,<INDICATION=Refractory Multiple Myeloma> <TARGET=FLT3; TET2; TP53; XPO1; H2AX>
Selpercatinib,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,[3*]OC,<INDICATION=Advanced RET-fusion thyroid cancer; Advanced RET-mutant medullary thyroid cancer; Metastatic RET-fusion Non Small Cell Lung Cancer; Metastatic RET-fusion thyroid cancer; Metastatic RET-mutant medullary thyroid cancer> <TARGET=RET; KIF5B; PTK2B; CCDC6>
Selpercatinib,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,[14*]c1ccc([16*])cn1,<INDICATION=Advanced RET-fusion thyroid cancer; Advanced RET-mutant medullary thyroid cancer; Metastatic RET-fusion Non Small Cell Lung Cancer; Metastatic RET-fusion thyroid cancer; Metastatic RET-mutant medullary thyroid cancer> <TARGET=RET; KIF5B; PTK2B; CCDC6>
Selpercatinib,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,[4*]C[8*],<INDICATION=Advanced RET-fusion thyroid cancer; Advanced RET-mutant medullary thyroid cancer; Metastatic RET-fusion Non Small Cell Lung Cancer; Metastatic RET-fusion thyroid cancer; Metastatic RET-mutant medullary thyroid cancer> <TARGET=RET; KIF5B; PTK2B; CCDC6>
Selpercatinib,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,[5*]N1CC2CC(C1)N2[5*],<INDICATION=Advanced RET-fusion thyroid cancer; Advanced RET-mutant medullary thyroid cancer; Metastatic RET-fusion Non Small Cell Lung Cancer; Metastatic RET-fusion thyroid cancer; Metastatic RET-mutant medullary thyroid cancer> <TARGET=RET; KIF5B; PTK2B; CCDC6>
Selpercatinib,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,[14*]c1ccc([16*])cn1,<INDICATION=Advanced RET-fusion thyroid cancer; Advanced RET-mutant medullary thyroid cancer; Metastatic RET-fusion Non Small Cell Lung Cancer; Metastatic RET-fusion thyroid cancer; Metastatic RET-mutant medullary thyroid cancer> <TARGET=RET; KIF5B; PTK2B; CCDC6>
Selpercatinib,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,[16*]c1cc([16*])c2c(C#N)cnn2c1,<INDICATION=Advanced RET-fusion thyroid cancer; Advanced RET-mutant medullary thyroid cancer; Metastatic RET-fusion Non Small Cell Lung Cancer; Metastatic RET-fusion thyroid cancer; Metastatic RET-mutant medullary thyroid cancer> <TARGET=RET; KIF5B; PTK2B; CCDC6>
Selpercatinib,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,[3*]O[3*],<INDICATION=Advanced RET-fusion thyroid cancer; Advanced RET-mutant medullary thyroid cancer; Metastatic RET-fusion Non Small Cell Lung Cancer; Metastatic RET-fusion thyroid cancer; Metastatic RET-mutant medullary thyroid cancer> <TARGET=RET; KIF5B; PTK2B; CCDC6>
Selpercatinib,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,[4*]CC(C)(C)O,<INDICATION=Advanced RET-fusion thyroid cancer; Advanced RET-mutant medullary thyroid cancer; Metastatic RET-fusion Non Small Cell Lung Cancer; Metastatic RET-fusion thyroid cancer; Metastatic RET-mutant medullary thyroid cancer> <TARGET=RET; KIF5B; PTK2B; CCDC6>
Sonidegib,Cc1c(C(=O)Nc2ccc(N3CC(C)OC(C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,[16*]c1cccc([16*])c1C,"<INDICATION=Refractory, locally advanced Basal cell carcinoma> <TARGET=PTCH1; SMO; ALOX12; SUFU; FLT3; MYCN>"
Sonidegib,Cc1c(C(=O)Nc2ccc(N3CC(C)OC(C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,[1*]C([6*])=O,"<INDICATION=Refractory, locally advanced Basal cell carcinoma> <TARGET=PTCH1; SMO; ALOX12; SUFU; FLT3; MYCN>"
Sonidegib,Cc1c(C(=O)Nc2ccc(N3CC(C)OC(C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,[5*]N[5*],"<INDICATION=Refractory, locally advanced Basal cell carcinoma> <TARGET=PTCH1; SMO; ALOX12; SUFU; FLT3; MYCN>"
Sonidegib,Cc1c(C(=O)Nc2ccc(N3CC(C)OC(C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,[14*]c1ccc([16*])cn1,"<INDICATION=Refractory, locally advanced Basal cell carcinoma> <TARGET=PTCH1; SMO; ALOX12; SUFU; FLT3; MYCN>"
Sonidegib,Cc1c(C(=O)Nc2ccc(N3CC(C)OC(C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,[5*]N1CC(C)OC(C)C1,"<INDICATION=Refractory, locally advanced Basal cell carcinoma> <TARGET=PTCH1; SMO; ALOX12; SUFU; FLT3; MYCN>"
Sonidegib,Cc1c(C(=O)Nc2ccc(N3CC(C)OC(C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,[16*]c1ccc([16*])cc1,"<INDICATION=Refractory, locally advanced Basal cell carcinoma> <TARGET=PTCH1; SMO; ALOX12; SUFU; FLT3; MYCN>"
Sonidegib,Cc1c(C(=O)Nc2ccc(N3CC(C)OC(C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,[3*]OC(F)(F)F,"<INDICATION=Refractory, locally advanced Basal cell carcinoma> <TARGET=PTCH1; SMO; ALOX12; SUFU; FLT3; MYCN>"
Sorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,[5*]NC,<INDICATION=Advanced Renal Cell Carcinoma; Gastrointestinal Stromal Tumors; Hemangiosarcoma; Unresectable Hepatocellular Carcinoma; Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma; Metastatic refractory to radioactive iodine treatment Thyroid carcinoma> <TARGET=DPP6; RAF1; BRAF; CDK19; PLK4; KDR; FLT3; FLT4; RET; MAPK13; ARID1A; VEGFB; SLK; PRKCE; KIT; PDGFRB; MC4R; MAPK14; CAMK2B; KRAS; DYRK3; JAK3; NRAS; MAP3K20; ABCC2; MAP2K6; FGFR1; MAPK4; ARAF; HIPK4; FLT1; ATXN2; PDGFRA; MAP2K1; MAPK10; ABCB1; VEGFC; EFNA2; TP53; EGFR; MAPK11; FGFR3; CSF1R; MAPK12; VHL; DPT; FAH; JAK1; RPS6KB1; TAOK1; DPYS; SLC22A1; SRPK1; NTRK1; AURKB; ZHX2; ADAMTS18; MAPK6; MAPK3; LIMK1; AURKA; HIF1A; MAPK8; PIK3CA; NR1I2; ABL1; VEGFA; IDH2; TNF; BLK; AR; CTNNB1; NFE2L2; ABCG2; WWOX; NOS3; CYP2C9; HMOX1; NTRK2; CYP3A4; PTPN6; PAX8; CDH13; SLC15A2; NTRK3; CDK8; DUSP2; UGT1A9; GMNN; IRAK1; DPYSL2; PTK2B; CBL; SLCO1B1; MAPK1; MKNK2; NF1; DRD2; YES1; NTSR1; HIPK2; MAP4K5; EIF4EP1; AXL; MINK1; CYP2C8; MAPK9; CYP2B6; PTEN; EPHA2; FGF3; FGF2; LYN; MAPK7>
Sorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,[1*]C([6*])=O,<INDICATION=Advanced Renal Cell Carcinoma; Gastrointestinal Stromal Tumors; Hemangiosarcoma; Unresectable Hepatocellular Carcinoma; Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma; Metastatic refractory to radioactive iodine treatment Thyroid carcinoma> <TARGET=DPP6; RAF1; BRAF; CDK19; PLK4; KDR; FLT3; FLT4; RET; MAPK13; ARID1A; VEGFB; SLK; PRKCE; KIT; PDGFRB; MC4R; MAPK14; CAMK2B; KRAS; DYRK3; JAK3; NRAS; MAP3K20; ABCC2; MAP2K6; FGFR1; MAPK4; ARAF; HIPK4; FLT1; ATXN2; PDGFRA; MAP2K1; MAPK10; ABCB1; VEGFC; EFNA2; TP53; EGFR; MAPK11; FGFR3; CSF1R; MAPK12; VHL; DPT; FAH; JAK1; RPS6KB1; TAOK1; DPYS; SLC22A1; SRPK1; NTRK1; AURKB; ZHX2; ADAMTS18; MAPK6; MAPK3; LIMK1; AURKA; HIF1A; MAPK8; PIK3CA; NR1I2; ABL1; VEGFA; IDH2; TNF; BLK; AR; CTNNB1; NFE2L2; ABCG2; WWOX; NOS3; CYP2C9; HMOX1; NTRK2; CYP3A4; PTPN6; PAX8; CDH13; SLC15A2; NTRK3; CDK8; DUSP2; UGT1A9; GMNN; IRAK1; DPYSL2; PTK2B; CBL; SLCO1B1; MAPK1; MKNK2; NF1; DRD2; YES1; NTSR1; HIPK2; MAP4K5; EIF4EP1; AXL; MINK1; CYP2C8; MAPK9; CYP2B6; PTEN; EPHA2; FGF3; FGF2; LYN; MAPK7>
Sorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,[14*]c1cc([16*])ccn1,<INDICATION=Advanced Renal Cell Carcinoma; Gastrointestinal Stromal Tumors; Hemangiosarcoma; Unresectable Hepatocellular Carcinoma; Locally recurrent refractory to radioactive iodine treatment Thyroid carcinoma; Metastatic refractory to radioactive iodine treatment Thyroid carcinoma> <TARGET=DPP6; RAF1; BRAF; CDK19; PLK4; KDR; FLT3; FLT4; RET; MAPK13; ARID1A; VEGFB; SLK; PRKCE; KIT; PDGFRB; MC4R; MAPK14; CAMK2B; KRAS; DYRK3; JAK3; NRAS; MAP3K20; ABCC2; MAP2K6; FGFR1; MAPK4; ARAF; HIPK4; FLT1; ATXN2; PDGFRA; MAP2K1; MAPK10; ABCB1; VEGFC; EFNA2; TP53; EGFR; MAPK11; FGFR3; CSF1R; MAPK12; VHL; DPT; FAH; JAK1; RPS6KB1; TAOK1; DPYS; SLC22A1; SRPK1; NTRK1; AURKB; ZHX2; ADAMTS18; MAPK6; MAPK3; LIMK1; AURKA; HIF1A; MAPK8; PIK3CA; NR1I2; ABL1; VEGFA; IDH2; TNF; BLK; AR; CTNNB1; NFE2L2; ABCG2; WWOX; NOS3; CYP2C9; HMOX1; NTRK2; CYP3A4; PTPN6; PAX8; CDH13; SLC15A2; NTRK3; CDK8; DUSP2; UGT1A9; GMNN; IRAK1; DPYSL2; PTK2B; CBL; SLCO1B1; MAPK1; MKNK2; NF1; DRD2; YES1; NTSR1; HIPK2; MAP4K5; EIF4EP1; AXL; MINK1; CYP2C8; MAPK9; CYP2B6; PTEN; EPHA2; FGF3; FGF2; LYN; MAPK7>
