Product,EMA,FDA,EN,Other,WHO,Year,Generic,DrugBank ID,ATC,ChEMBL,Indications,Targets,Last Update,SMILES,MolWeight,LogP,NumHDonors,NumHAcceptors,SMILES_cleaned,MetaText
Tamoxifen,N,Y,Y,,Y,1977.0,Y,DB00675,L02BA01,CHEMBL83,Breast Cancer; Desmoid Tumors; Endometrial Cancer; Invasive Breast Cancer; Invasive Breast Carcinoma; Metastatic Breast Cancer; Ovarian Cancer,AURKA; ESR1; PGR; FMO3; ATXN2; ESR2; HSPB2; COL18A1; VDR; HEXB; PLD1; EHMT2; CYP2C9; MUC16; ERBB2; RRAS2; SLCO1A2; NFE2L2; NCOA3; NF1; TFF3; CYP2B6; CYP2D6; TP53; FMO1; CYP19A1; EDN1; PLD2; PIP; ZNF613; F2; E2F7; BRCA1; LRMDA; NR1I2; BAZ2B; ALDH3B1; CBX1; GGT1; GMNN; CCND1; MYOD1; DHFR; CYP1A2; SLCO2B1; KLK3; PIK3CA; UGT1A4; BCYRN1P2; NCOA1; NRG1; CETP; CYP3A4; ZNF423; CCNA2; TGM2; IGF1R; IDH1; NTRK1; GAPDH; KDM4A; BGLAP; TYMS; F5; TGFB1,2024-07-24,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,371.52400000000006,5.996100000000006,0,2,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,<INDICATION=Breast Cancer; Desmoid Tumors; Endometrial Cancer; Invasive Breast Cancer; Invasive Breast Carcinoma; Metastatic Breast Cancer; Ovarian Cancer> <TARGET=AURKA; ESR1; PGR; FMO3; ATXN2; ESR2; HSPB2; COL18A1; VDR; HEXB; PLD1; EHMT2; CYP2C9; MUC16; ERBB2; RRAS2; SLCO1A2; NFE2L2; NCOA3; NF1; TFF3; CYP2B6; CYP2D6; TP53; FMO1; CYP19A1; EDN1; PLD2; PIP; ZNF613; F2; E2F7; BRCA1; LRMDA; NR1I2; BAZ2B; ALDH3B1; CBX1; GGT1; GMNN; CCND1; MYOD1; DHFR; CYP1A2; SLCO2B1; KLK3; PIK3CA; UGT1A4; BCYRN1P2; NCOA1; NRG1; CETP; CYP3A4; ZNF423; CCNA2; TGM2; IGF1R; IDH1; NTRK1; GAPDH; KDM4A; BGLAP; TYMS; F5; TGFB1>
Tazemetostat,N,Y,N,,N,2020.0,N,DB12887,L01XX72,CHEMBL3414621,Locally Advanced Epithelioid Sarcoma; Metastatic Epithelioid Sarcoma,SMARCB1; EZH2; ARID1A; FLT3; IDH1; SMARCA4; KDM6A,2024-07-24,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,572.75,4.734660000000004,2,6,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,<INDICATION=Locally Advanced Epithelioid Sarcoma; Metastatic Epithelioid Sarcoma> <TARGET=SMARCB1; EZH2; ARID1A; FLT3; IDH1; SMARCA4; KDM6A>
Temoporfin,Y,N,N,,N,2001.0,N,DB11630,L01XD05,CHEMBL500576,Advanced Head and Neck Squamous Cell Carcinoma,,2020-09-17,C1CC2=NC1=C(C3=CC=C(N3)C(=C4C=CC(=N4)C(=C5C=CC(=C2C6=CC(=CC=C6)O)N5)C7=CC(=CC=C7)O)C8=CC(=CC=C8)O)C9=CC(=CC=C9)O,680.7640000000002,9.760799999999994,6,6,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,<INDICATION=Advanced Head and Neck Squamous Cell Carcinoma> <TARGET=nan>
Temozolomide,Y,Y,N,,N,1999.0,Y,DB00853,L01AX03,CHEMBL810,"Advanced Melanoma; Glioblastomas; Primary Central Nervous System Lymphoma (PCNSL); Refractory Ewing Sarcoma; Refractory Neuroblastoma; Soft Tissue Sarcoma (STS); Advanced Neuroendocrine tumor; Refractory Anaplastic astrocytoma; Refractory, advanced Mycosis fungoides; Refractory, advanced Sezary Syndrome",PIK3CA; MGMT; HDAC4; PTEN; ATRX; TP53; MYC; IDH1; H2AX; BRCA2; GSTP1; CDKN2A; ATR; PRL; MSH6; CSF2; ALK; ARID1A; ATM; SLFN11,2024-07-24,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,194.15399999999997,-2.0781,1,7,Cn1nnc2c(C(N)=O)ncn2c1=O,"<INDICATION=Advanced Melanoma; Glioblastomas; Primary Central Nervous System Lymphoma (PCNSL); Refractory Ewing Sarcoma; Refractory Neuroblastoma; Soft Tissue Sarcoma (STS); Advanced Neuroendocrine tumor; Refractory Anaplastic astrocytoma; Refractory, advanced Mycosis fungoides; Refractory, advanced Sezary Syndrome> <TARGET=PIK3CA; MGMT; HDAC4; PTEN; ATRX; TP53; MYC; IDH1; H2AX; BRCA2; GSTP1; CDKN2A; ATR; PRL; MSH6; CSF2; ALK; ARID1A; ATM; SLFN11>"
Temsirolimus,Y,Y,N,,N,2007.0,Y,DB06287,L01EG01,CHEMBL1201182,Advanced Renal Cell Carcinoma,NF2; VHL; PTEN; PIK3CA; MTOR; BRAF; FBXW7; RPTOR; FKBP1A; CTNNB1; KRAS; ETFB; PTPRD,2024-07-24,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OC(=O)C(C)(CO)CO)C)C)O)OC)C)C)C)OC,1030.303,5.722400000000007,4,16,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OC(=O)C(C)(CO)CO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,<INDICATION=Advanced Renal Cell Carcinoma> <TARGET=NF2; VHL; PTEN; PIK3CA; MTOR; BRAF; FBXW7; RPTOR; FKBP1A; CTNNB1; KRAS; ETFB; PTPRD>
Tepotinib,Y,Y,N,,N,2021.0,N,DB15133,L01EX21,CHEMBL3402762,Metastatic Non-Small Cell Lung Cancer,MET; EGFR; DRD4; ALK,2024-07-24,CN1CCC(CC1)COC2=CN=C(N=C2)C3=CC=CC(=C3)CN4C(=O)C=CC(=N4)C5=CC=CC(=C5)C#N,492.58300000000025,4.007880000000003,0,8,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,<INDICATION=Metastatic Non-Small Cell Lung Cancer> <TARGET=MET; EGFR; DRD4; ALK>
Thalidomide,Y,Y,N,,Y,1998.0,N,DB01041,L04AX02,CHEMBL468,Multiple Myeloma (MM); Waldenstrom's Macroglobulinemia (WM); Treatment naive multiple myeloma,FCGR3B; FGFR2; DDB1; CRBN; F2R; RBX1; FCGR3A; TNF; CYP1A2; RPL13; ABCC6; NFKB1; SPG7; XRCC5; ATP7A; CYP4B1; VEGFA; SULT1C4; PTGS2; HLA-B; FGF2; VWF; CUL4A; CHST3; MECOM; NAT2; HGF; ERCC1; CTLA4; SLC10A2; CYP2C19; ITGB2; CTNNB1; IL6R; GSTT1; SNORD68; PPARD,2024-07-24,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,258.233,0.0877999999999994,1,4,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,<INDICATION=Multiple Myeloma (MM); Waldenstrom's Macroglobulinemia (WM); Treatment naive multiple myeloma> <TARGET=FCGR3B; FGFR2; DDB1; CRBN; F2R; RBX1; FCGR3A; TNF; CYP1A2; RPL13; ABCC6; NFKB1; SPG7; XRCC5; ATP7A; CYP4B1; VEGFA; SULT1C4; PTGS2; HLA-B; FGF2; VWF; CUL4A; CHST3; MECOM; NAT2; HGF; ERCC1; CTLA4; SLC10A2; CYP2C19; ITGB2; CTNNB1; IL6R; GSTT1; SNORD68; PPARD>
Thioguanine,N,Y,N,,N,1966.0,N,DB00352,L01BB03,CHEMBL727,Acute Nonlymphocytic Leukemia; Nonlymphocytic Acute myeloid leukemia,KDM4A; CPT1A; GDA; GATA2; LINC00251; GGH; HPGD; IGHMBP2; MGMT; NUDT15; PNPLA3; EHMT2; UGT1A1; NAT1; PAX8; GATA3; BMP7; TPMT; XDH; NFE2L2; IMPDH1; PRPS1; ACHE; IMPDH2; NT5C2; DOK5; MYC; IDH1; HBB; SLC28A3; AR; TPM3; ABCC4,2024-07-24,C1=NC2=C(N1)C(=S)N=C(N2)N,167.197,0.5976899999999998,3,4,Nc1nc(=S)c2[nH]cnc2[nH]1,<INDICATION=Acute Nonlymphocytic Leukemia; Nonlymphocytic Acute myeloid leukemia> <TARGET=KDM4A; CPT1A; GDA; GATA2; LINC00251; GGH; HPGD; IGHMBP2; MGMT; NUDT15; PNPLA3; EHMT2; UGT1A1; NAT1; PAX8; GATA3; BMP7; TPMT; XDH; NFE2L2; IMPDH1; PRPS1; ACHE; IMPDH2; NT5C2; DOK5; MYC; IDH1; HBB; SLC28A3; AR; TPM3; ABCC4>
Thiotepa,Y,Y,N,,N,1959.0,Y,DB04572,L01AC01,CHEMBL671,Adenocarcinoma of the Ovaries; Breast Adenocarcinoma; Papillary transitional cell carcinoma of bladder; Malignant effusion,TP53; HPGD; GMNN; ALDH1A1; CYP2B6; EHMT2; VDR; GSTP1; ALDH3A1; AR,2024-07-24,C1CN1P(=S)(N2CC2)N3CC3,189.22399999999996,0.1576999999999999,0,1,S=P(N1CC1)(N1CC1)N1CC1,<INDICATION=Adenocarcinoma of the Ovaries; Breast Adenocarcinoma; Papillary transitional cell carcinoma of bladder; Malignant effusion> <TARGET=TP53; HPGD; GMNN; ALDH1A1; CYP2B6; EHMT2; VDR; GSTP1; ALDH3A1; AR>
Tivozanib,Y,Y,N,,N,2017.0,N,DB11800,L01EK03,CHEMBL1289494,Advanced Renal Cell Carcinoma; Renal Cell Adenocarcinoma,FLT4; BRAF; KDR; FLT1; NRAS; YES1; DRD1; DRD2; DRD3,2024-07-24,CC1=CC(=NO1)NC(=O)NC2=C(C=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)Cl,454.87000000000023,5.638120000000003,2,7,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,<INDICATION=Advanced Renal Cell Carcinoma; Renal Cell Adenocarcinoma> <TARGET=FLT4; BRAF; KDR; FLT1; NRAS; YES1; DRD1; DRD2; DRD3>
Topotecan,Y,Y,N,,N,1996.0,Y,DB01030,L01CE01,CHEMBL84,"Acute Myeloid Leukemia (AML); Ewing's Sarcoma; Refractory Neuroblastoma; Metastatic Rhabdomyosarcoma; Recurrent, IV-B Cervical cancer; Refractory CNS lymphoma; Refractory CNS malignancy; Refractory, metastatic Ovarian cancer; Relapsed Small cell lung cancer",DDO; PAX8; IDH1; ABCG2; AR; PLK1; TOP1; ALK; KMT2A; HIF1A; HBB; TSG101; ABCB1; AKT1; TYMS; RB1; TOP1MT; NFE2L2; MDM2; USP1; PTEN; TP53; PIK3CA; BDNF; MUC16,2024-07-24,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O,421.45300000000015,1.8467999999999996,2,8,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,"<INDICATION=Acute Myeloid Leukemia (AML); Ewing's Sarcoma; Refractory Neuroblastoma; Metastatic Rhabdomyosarcoma; Recurrent, IV-B Cervical cancer; Refractory CNS lymphoma; Refractory CNS malignancy; Refractory, metastatic Ovarian cancer; Relapsed Small cell lung cancer> <TARGET=DDO; PAX8; IDH1; ABCG2; AR; PLK1; TOP1; ALK; KMT2A; HIF1A; HBB; TSG101; ABCB1; AKT1; TYMS; RB1; TOP1MT; NFE2L2; MDM2; USP1; PTEN; TP53; PIK3CA; BDNF; MUC16>"
Toremifene,Y,Y,N,,N,1997.0,Y,DB00539,L02BA02,CHEMBL1655,Desmoid Tumors; Metastatic Breast Cancer,CYP1B1; ESR1; ESR2; CYP3A4; TGFB1; HNF4A; AR; CYP2D6; PGR; PLIN1; KDM4A; GMNN; CD80,2024-07-24,CN(C)CCOC1=CC=C(C=C1)C(=C(CCCl)C2=CC=CC=C2)C3=CC=CC=C3,405.9690000000001,6.215000000000006,0,2,CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1,<INDICATION=Desmoid Tumors; Metastatic Breast Cancer> <TARGET=CYP1B1; ESR1; ESR2; CYP3A4; TGFB1; HNF4A; AR; CYP2D6; PGR; PLIN1; KDM4A; GMNN; CD80>
Tovorafenib,N,Y,N,,N,2024.0,N,DB15266,,CHEMBL3348923,"Relapsed or refractory pediatric low-grade glioma (LGG) harbouring a BRAF fusion or rearrangement, or BRAF V600 mutation",RAF1; BRAF; ARAF; EFNA2; ZHX2,2024-07-24,CC(C1=NC=C(S1)C(=O)NC2=NC=C(C(=C2)C(F)(F)F)Cl)NC(=O)C3=C(C(=NC=N3)N)Cl,506.29700000000014,3.9792000000000014,3,8,CC(NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1,"<INDICATION=Relapsed or refractory pediatric low-grade glioma (LGG) harbouring a BRAF fusion or rearrangement, or BRAF V600 mutation> <TARGET=RAF1; BRAF; ARAF; EFNA2; ZHX2>"
Trabectedin,Y,Y,N,,N,2015.0,N,DB05109,L01CX01,CHEMBL450449,Metastatic Leiomyosarcoma; Metastatic Liposarcoma; Relapsed platinum-sensitive Ovarian cancer; Unresectable Leiomyosarcoma; Unresectable Liposarcoma,PARP1; TP53; ABCC2; ABCB1; CD274; FGFR2,2024-07-24,CC1=CC2=C(C3C4C5C6=C(C(=C7C(=C6C(N4C(C(C2)N3C)O)COC(=O)C8(CS5)C9=CC(=C(C=C9CCN8)O)OC)OCO7)C)OC(=O)C)C(=C1OC)O,761.8500000000004,3.4132400000000023,4,15,COc1cc2c(cc1O)CCNC21CSC2c3c(OC(C)=O)c(C)c4c(c3C(COC1=O)N1C(O)C3Cc5cc(C)c(OC)c(O)c5C(C21)N3C)OCO4,<INDICATION=Metastatic Leiomyosarcoma; Metastatic Liposarcoma; Relapsed platinum-sensitive Ovarian cancer; Unresectable Leiomyosarcoma; Unresectable Liposarcoma> <TARGET=PARP1; TP53; ABCC2; ABCB1; CD274; FGFR2>
Trametinib,Y,Y,N,,N,2013.0,N,DB08911,L01EE01,CHEMBL2103875,Metastatic Melanoma; Unresectable Melanoma; Metastatic Non-small cell lung cancer with a BRAF V600E mutation; Pediatric low-grade glioma (LGG) with a BRAF V600E mutation; Locally advanced or metastatic anaplastic thyroid cancer (ATC) with BRAF V600E mutation,ETV5; BRAF; KRAS; FGFR1; MAP2K1; MAP2K2; TP53; NF1; PRKCH; RAF1; ABL1; ATM; MAP2K5; APC; ERBB3; G6PD; CDKN2A; KEAP1; ARAF; ETV4; RB1; ETV1; MET; VHL; MAP2K6; MAP2K4; DNMT3A; RET; KIT; MDM2; PIK3CA; EML4; PTEN; CD274; ATXN1L; NR2F6; ALK; MAP2K3; CIC; DDX43; RASA1; STK11; FLT3; HRAS; NRAS; CSF3R; CTNNB1; FGFR2; DUSP6; MAP2K7,2024-07-24,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)C)C5CC5,615.403,3.940120000000002,2,8,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,<INDICATION=Metastatic Melanoma; Unresectable Melanoma; Metastatic Non-small cell lung cancer with a BRAF V600E mutation; Pediatric low-grade glioma (LGG) with a BRAF V600E mutation; Locally advanced or metastatic anaplastic thyroid cancer (ATC) with BRAF V600E mutation> <TARGET=ETV5; BRAF; KRAS; FGFR1; MAP2K1; MAP2K2; TP53; NF1; PRKCH; RAF1; ABL1; ATM; MAP2K5; APC; ERBB3; G6PD; CDKN2A; KEAP1; ARAF; ETV4; RB1; ETV1; MET; VHL; MAP2K6; MAP2K4; DNMT3A; RET; KIT; MDM2; PIK3CA; EML4; PTEN; CD274; ATXN1L; NR2F6; ALK; MAP2K3; CIC; DDX43; RASA1; STK11; FLT3; HRAS; NRAS; CSF3R; CTNNB1; FGFR2; DUSP6; MAP2K7>
Trastuzumab Emtansine,Y,Y,N,,N,2013.0,N,DB05773,L01FD03,CHEMBL1743082,"Refractory, metastatic Non small cell lung cancer",ERBB2; TUBA1B; TUBB2A; TUBA1C; TUBB1; TUBA4A; TUBA1A; TUBB6; TUBB4A; TUBB3; TUBB2B; TUBA3E; TUBB4B; TUBA3C; CD274; TUBB; PIK3CA; TUBB8,2024-07-24,CC1C2CC(C(C=CC=C(CC3=CC(=C(C(=C3)OC)Cl)N(C(=O)CC(C4(C1O4)C)OC(=O)C(C)N(C)C(=O)CCSC5CC(=O)N(C5=O)CC6CCC(CC6)C(=O)N)C)C)OC)(NC(=O)O2)O,974.5709999999996,4.057000000000004,3,14,COc1cc2cc(c1Cl)N(C)C(=O)CC(OC(=O)C(C)N(C)C(=O)CCSC1CC(=O)N(CC3CCC(C(N)=O)CC3)C1=O)C1(C)OC1C(C)C1CC(O)(NC(=O)O1)C(OC)C=CC=C(C)C2,"<INDICATION=Refractory, metastatic Non small cell lung cancer> <TARGET=ERBB2; TUBA1B; TUBB2A; TUBA1C; TUBB1; TUBA4A; TUBA1A; TUBB6; TUBB4A; TUBB3; TUBB2B; TUBA3E; TUBB4B; TUBA3C; CD274; TUBB; PIK3CA; TUBB8>"
Tretinoin,N,Y,Y,,N,1971.0,Y,DB00755,D10AD01; L01XF01,CHEMBL38,FAB classification M3 Acute promyelocytic leukemia,SFTPA1; RXRA; EHMT2; TGFBR3; RXRB; TBP; ALDH1A2; RARA; SMARCA4; SMAD2; NR2C1; HIF1A; P2RY2; AMH; SHH; NOS1; CDKN1B; PRL; THBS1; NPM1; TGFB1; TSPYL2; RARG; RET; HES1; MYOD1; BIRC5; IL1R1; BCKDHB; CEACAM1; RAB40B; NRIP1; CXCL8; RB1; XIAP; RARB; RXRG; SPP1; FLT3; MYCN; ERVK2; KLK3; BCHEL1; BCL2L2; BAX; WT1; TG; HOXB1; APOA1; ITGB2; NFE2L2; FAS; MDK; FUS; SLC2A1; PTPRZ1; CD55; TP73; VDR; HAS3; NR2C2; PTCH1; BHLHE40; RPE65; TPO; LIF; DUSP6; BCHE; BCL2; OCLN; CYP2C9; ALPL; KAT2A; HOXD1; IL10; USP1; RARRES1; NR2E1; CYP3A5; GLI1; PML; CALR; MAPK8; MST1; IFNG; EGR2; HSPA8; NR4A1; APOE; BCHEL3; ADH1C,2024-07-25,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,300.44200000000006,5.602600000000005,1,1,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,<INDICATION=FAB classification M3 Acute promyelocytic leukemia> <TARGET=SFTPA1; RXRA; EHMT2; TGFBR3; RXRB; TBP; ALDH1A2; RARA; SMARCA4; SMAD2; NR2C1; HIF1A; P2RY2; AMH; SHH; NOS1; CDKN1B; PRL; THBS1; NPM1; TGFB1; TSPYL2; RARG; RET; HES1; MYOD1; BIRC5; IL1R1; BCKDHB; CEACAM1; RAB40B; NRIP1; CXCL8; RB1; XIAP; RARB; RXRG; SPP1; FLT3; MYCN; ERVK2; KLK3; BCHEL1; BCL2L2; BAX; WT1; TG; HOXB1; APOA1; ITGB2; NFE2L2; FAS; MDK; FUS; SLC2A1; PTPRZ1; CD55; TP73; VDR; HAS3; NR2C2; PTCH1; BHLHE40; RPE65; TPO; LIF; DUSP6; BCHE; BCL2; OCLN; CYP2C9; ALPL; KAT2A; HOXD1; IL10; USP1; RARRES1; NR2E1; CYP3A5; GLI1; PML; CALR; MAPK8; MST1; IFNG; EGR2; HSPA8; NR4A1; APOE; BCHEL3; ADH1C>
Triptorelin,N,Y,Y,,N,2000.0,N,DB06825,L02AE04,CHEMBL1201334,Advanced Prostate Cancer,GNRHR; STS,2024-07-24,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)N)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CC7=CN=CN7)NC(=O)C8CCC(=O)N8,1311.4730000000006,-2.294800000000013,17,15,CC(C)CC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,<INDICATION=Advanced Prostate Cancer> <TARGET=GNRHR; STS>
Trofosfamide,N,N,Y,,N,,,DB12902,L01AA07,CHEMBL462019,Non-Hodgkin's lymphoma,CYP2B6,2024-02-07,C1CN(P(=O)(OC1)N(CCCl)CCCl)CCCl,323.58799999999997,2.8352000000000013,0,2,O=P1(N(CCCl)CCCl)OCCCN1CCCl,<INDICATION=Non-Hodgkin's lymphoma> <TARGET=CYP2B6>
Tucatinib,Y,Y,N,,N,2020.0,N,DB11652,L01EH03,CHEMBL3989868,Breast Cancer; Unresectable Breast Cancer,ERBB2; NRAS; HRAS; EN1; EGFR; DXO; KRAS; ERBB4,2024-07-24,CC1=C(C=CC(=C1)NC2=NC=NC3=C2C=C(C=C3)NC4=NC(CO4)(C)C)OC5=CC6=NC=NN6C=C5,480.53200000000027,5.093520000000003,2,10,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,<INDICATION=Breast Cancer; Unresectable Breast Cancer> <TARGET=ERBB2; NRAS; HRAS; EN1; EGFR; DXO; KRAS; ERBB4>
Umbralisib,N,Y,N,,N,2021.0,N,DB14989,L01EX25,CHEMBL3948730,B-cell Follicular Lymphoma; Marginal Zone Lymphoma (MZL),PIK3CD; PIK3CG; ELF2; F7,2024-07-24,CC(C)OC1=C(C=C(C=C1)C2=NN(C3=NC=NC(=C23)N)C(C)C4=C(C(=O)C5=C(O4)C=CC(=C5)F)C6=CC(=CC=C6)F)F,571.5590000000004,6.6627000000000045,1,8,CC(C)Oc1ccc(-c2nn(C(C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,<INDICATION=B-cell Follicular Lymphoma; Marginal Zone Lymphoma (MZL)> <TARGET=PIK3CD; PIK3CG; ELF2; F7>
Valrubicin,N,Y,N,,N,1998.0,Y,DB00385,L01DB09,CHEMBL1096885,In situ BCG-refractory Bladder carcinoma,TOP2A; AR,2024-02-07,CCCCC(=O)OCC(=O)C1(CC(C2=C(C1)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4OC)O)OC5CC(C(C(O5)C)O)NC(=O)C(F)(F)F)O,723.6500000000005,2.462200000000001,5,13,CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,<INDICATION=In situ BCG-refractory Bladder carcinoma> <TARGET=TOP2A; AR>
Vandetanib,Y,Y,N,,N,2011.0,N,DB05294,L01EX04,CHEMBL24828,Metastatic Medullary Thyroid Cancer; Locally advanced Medullary thyroid cancer,KDR; RET; PTEN; EGFR; LRRK2; ERBB4; FLT4; FLT1; ALK; FYN; MAP4K5; PDGFRB; GMNN; LCK; KRAS; EPHA1; SRC; EPHB1; EPHA3; TYRO3; AURKB; EPHB4; EPHB3; EPHA10; MAP2K2; IDH1; DRD2; BTK; ABL1; MAP2K1; PTK6; EPHB6; EPHA2; HTT; AXL; FGFR1; CYP3A4; APC; ROCK2; EPHB2; EPHA5; PTK2B; EPHA4; YES1; ERBB2; PDGFRA; DXO; TEK; MTOR; ERBB3; MAPK14; MAP4K4; ATM; LTK; EPHA6; EPHA7; ACVR1; EPHA8,2024-07-24,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,475.3620000000001,5.004200000000004,1,6,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,<INDICATION=Metastatic Medullary Thyroid Cancer; Locally advanced Medullary thyroid cancer> <TARGET=KDR; RET; PTEN; EGFR; LRRK2; ERBB4; FLT4; FLT1; ALK; FYN; MAP4K5; PDGFRB; GMNN; LCK; KRAS; EPHA1; SRC; EPHB1; EPHA3; TYRO3; AURKB; EPHB4; EPHB3; EPHA10; MAP2K2; IDH1; DRD2; BTK; ABL1; MAP2K1; PTK6; EPHB6; EPHA2; HTT; AXL; FGFR1; CYP3A4; APC; ROCK2; EPHB2; EPHA5; PTK2B; EPHA4; YES1; ERBB2; PDGFRA; DXO; TEK; MTOR; ERBB3; MAPK14; MAP4K4; ATM; LTK; EPHA6; EPHA7; ACVR1; EPHA8>
Vemurafenib,Y,Y,N,,N,2011.0,N,DB08881,L01EC01,CHEMBL1229517,Metastatic Melanoma; Unresectable Melanoma; Refractory Non-small cell lung cancer,CDKN2A; NRAS; PIK3CA; MITF; PTEN; RB1; MET; PIK3R2; RAC1; BRAF; PREX2; HRAS; NF1; CYP3A4; TET2; MAP2K1; ATXN1L; EFNA2; TP53; KEAP1; CBL; CIC; FGFR2; KRAS; ABCB1; STAG3; YES1; FAH; MAP2K2; CYP1A2; CYP3A; TF; STAG2; SOX10; AKT1; AKT3,2024-07-24,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,489.9310000000001,5.544200000000003,2,4,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,<INDICATION=Metastatic Melanoma; Unresectable Melanoma; Refractory Non-small cell lung cancer> <TARGET=CDKN2A; NRAS; PIK3CA; MITF; PTEN; RB1; MET; PIK3R2; RAC1; BRAF; PREX2; HRAS; NF1; CYP3A4; TET2; MAP2K1; ATXN1L; EFNA2; TP53; KEAP1; CBL; CIC; FGFR2; KRAS; ABCB1; STAG3; YES1; FAH; MAP2K2; CYP1A2; CYP3A; TF; STAG2; SOX10; AKT1; AKT3>
